source_row_group,timestamp_cycle,mapping_score,mapping_low_confidence,mapping_ambiguity_margin,inside_yahoo_daily_range_fraction,matched_samples,start_utc,end_utc,local_best_cycle,local_best_score,second_best_cycle,second_best_score,timestamp_dukascopy_exact_verified,timestamp_dukascopy_cycle_corrected,dukascopy_exact_fingerprint_matches
395,377,0.00469527217423417,False,0.004521046929879965,0.21081081081081082,185,2021-05-15 03:35:34.890000+00:00,2021-06-11 04:43:05.052000+00:00,377,0.00469527217423417,374,0.009216319104114135,False,False,0
396,372,0.00040880683753246873,False,0.0031187868902007453,0.9235880398671097,301,2020-10-05 15:29:08.672000+00:00,2020-10-06 22:20:01.212000+00:00,372,0.00040880683753246873,393,0.003527593727733214,True,False,1
397,374,0.006300754570853614,True,0.00029399719389232304,0.3927272727272727,275,2020-11-25 18:00:00.028000+00:00,2020-12-25 00:12:43.827000+00:00,374,0.006300754570853614,377,0.006594751764745937,False,False,0
398,373,0.0008849987623501148,False,0.007115040001894314,0.862876254180602,299,2020-11-05 07:09:56.581000+00:00,2020-11-12 18:40:47.949000+00:00,373,0.0008849987623501148,372,0.00800003876424443,True,False,1
399,373,0.0024582130874087975,False,0.0046514038252424336,0.40939597315436244,298,2020-11-12 18:40:48.277000+00:00,2020-11-24 08:56:49.135000+00:00,373,0.0024582130874087975,394,0.007109616912651231,False,False,0
400,373,0.0008481135361964003,False,0.00041718714198269986,0.717607973421927,301,2020-11-24 08:56:49.449000+00:00,2020-11-25 12:59:59.626000+00:00,373,0.0008481135361964003,381,0.0012653006781791001,True,False,2
401,374,0.00041522490958604213,False,0.00264121227967666,0.9833333333333333,300,2020-12-01 00:00:00.312000+00:00,2020-12-10 18:54:14.753000+00:00,374,0.00041522490958604213,306,0.003056437189262702,False,False,0
402,374,0.0005273052862466486,False,0.005456045302235608,0.85,300,2020-12-10 18:54:15.772000+00:00,2020-12-22 05:47:53.680000+00:00,374,0.0005273052862466486,377,0.005983350588482256,True,False,1
403,374,0.00042746087382921987,False,0.003861420752945874,0.7766666666666666,300,2020-12-22 05:47:53.816000+00:00,2020-12-31 21:59:58.242000+00:00,374,0.00042746087382921987,377,0.004288881626775094,True,False,1
404,375,0.00270018516967018,False,9.458758921365804e-05,0.444015444015444,259,2021-01-14 08:25:37.815000+00:00,2021-01-22 14:49:23.742000+00:00,375,0.00270018516967018,385,0.002794772758883838,True,False,1
405,375,0.0006491668964084306,True,0.0009191470973046235,0.71,300,2021-01-22 14:49:23.793000+00:00,2021-01-29 18:02:57.191000+00:00,375,0.0006491668964084306,385,0.0015683139937130541,False,False,0
406,374,0.001099334906450343,False,0.01092994484992057,0.823728813559322,295,2020-12-11 01:00:09.995000+00:00,2021-01-11 13:15:33.640000+00:00,374,0.001099334906450343,393,0.012029279756370912,False,False,0
407,374,0.00048433082548951436,False,0.0017519068799186862,0.7508305647840532,301,2021-01-11 13:15:33.808000+00:00,2021-01-14 08:25:35.470000+00:00,374,0.00048433082548951436,382,0.0022362377054082005,False,False,0
408,375,0.000516585806855506,False,0.004622069421991132,0.9667774086378738,301,2021-02-01 00:00:00.151000+00:00,2021-02-04 17:32:31.361000+00:00,375,0.000516585806855506,306,0.005138655228846638,True,False,1
409,375,0.0003952645147497798,False,0.005428175752199012,0.9383561643835616,292,2021-02-04 17:32:31.443000+00:00,2021-02-15 07:22:31.335000+00:00,375,0.0003952645147497798,385,0.005823440266948791,True,False,1
410,375,0.0007292491919274558,False,0.004494667431836396,0.8085106382978723,282,2021-02-15 07:22:31.522000+00:00,2021-02-22 23:42:29.489000+00:00,375,0.0007292491919274558,381,0.005223916623763852,False,False,0
411,375,0.0009063048294216931,False,0.0029770794892808395,0.7840531561461794,301,2021-02-22 23:42:30.546000+00:00,2021-02-26 20:09:45.439000+00:00,375,0.0009063048294216931,378,0.003883384318702533,True,False,1
412,375,0.0007733882542521523,True,0.0006121712378589773,1.0,199,2021-02-26 20:09:45.577000+00:00,2021-02-28 23:59:59.960000+00:00,375,0.0007733882542521523,386,0.0013855594921111296,False,False,0
413,376,0.0006577195670148814,False,0.003994605493208625,0.8355704697986577,298,2021-03-05 01:28:23.869000+00:00,2021-03-11 12:58:25.078000+00:00,376,0.0006577195670148814,387,0.004652325060223506,True,False,1
414,376,0.0004531611551334963,False,0.002958343322380879,0.8093645484949833,299,2021-03-11 12:58:25.179000+00:00,2021-03-18 11:48:23.528000+00:00,376,0.0004531611551334963,309,0.0034115044775143754,False,False,0
415,309,0.0011509868058792992,True,0.0007629023191556301,0.8878504672897196,214,2012-02-03 21:41:34.797000+00:00,2012-02-11 04:34:50.211000+00:00,309,0.0011509868058792992,376,0.0019138891250349292,False,False,0
416,370,0.006008551735385714,True,3.7316749578865036e-05,0.45454545454545453,242,2020-05-31 12:24:55.413000+00:00,2020-06-26 06:04:49.801000+00:00,370,0.006008551735385714,376,0.006045868484964579,False,False,0
417,375,0.0007657920577019905,False,0.0014748410089015361,0.7475083056478405,301,2021-03-01 19:18:46.331000+00:00,2021-03-05 01:28:22.478000+00:00,375,0.0007657920577019905,385,0.0022406330666035266,False,False,0
418,314,0.0016703636767057125,False,0.009040010759884913,0.6465116279069767,215,2012-09-26 00:35:33.881000+00:00,2012-10-27 08:20:15.804000+00:00,314,0.0016703636767057125,380,0.010710374436590625,False,False,0
419,376,0.00039369866273508567,False,0.0026689219701800182,0.8833333333333333,300,2021-04-05 09:13:12.237000+00:00,2021-04-14 14:25:26.227000+00:00,376,0.00039369866273508567,370,0.003062620632915104,True,False,1
420,376,0.0005821580032465274,False,0.004655231678116232,0.8127090301003345,299,2021-04-14 14:25:26.328000+00:00,2021-04-22 15:04:45.369000+00:00,376,0.0005821580032465274,370,0.005237389681362759,False,False,0
421,376,0.00024582643714121807,False,0.0032658409663025786,0.9667774086378738,301,2021-04-22 15:04:45.420000+00:00,2021-04-23 18:31:10.153000+00:00,376,0.00024582643714121807,305,0.0035116674034437966,True,False,1
422,377,0.0018935084474061893,False,0.00446917408146898,0.4983164983164983,297,2021-05-02 22:00:00.227000+00:00,2021-05-10 13:26:45.136000+00:00,377,0.0018935084474061893,382,0.006362682528875169,True,False,1
423,377,0.000956886607882688,True,0.0001573228626156048,0.6566666666666666,300,2021-05-10 13:26:45.846000+00:00,2021-05-17 08:40:01.997000+00:00,377,0.000956886607882688,385,0.0011142094704982928,False,False,0
424,377,0.0009578198606826523,False,0.0014485553136452858,0.5919732441471572,299,2021-05-17 08:40:06.082000+00:00,2021-05-26 03:52:30.293000+00:00,377,0.0009578198606826523,374,0.002406375174327938,True,False,1
425,377,0.001182031885936941,False,0.0010722569679530417,0.6812749003984063,251,2021-05-26 03:52:30.810000+00:00,2021-05-31 23:59:59.233000+00:00,377,0.001182031885936941,389,0.0022542888538899827,False,False,0
426,378,0.000564084458086611,False,0.0013841740173345359,0.9026845637583892,298,2021-06-13 22:00:00.238000+00:00,2021-06-18 16:32:07.135000+00:00,378,0.000564084458086611,381,0.001948258475421147,False,False,0
427,378,0.00048427242557506033,False,0.0031171502028359875,0.7416107382550335,298,2021-06-18 16:32:08.484000+00:00,2021-06-29 15:14:32.467000+00:00,378,0.00048427242557506033,314,0.003601422628411048,True,False,1
428,377,0.00623208955909937,True,0.0004323852720844266,0.842809364548495,299,2021-05-10 22:11:45.531000+00:00,2021-06-08 08:22:14.076000+00:00,377,0.00623208955909937,373,0.006664474831183796,False,False,0
429,377,0.00028912212241440733,False,0.001455389047403519,0.9667774086378738,301,2021-06-08 08:22:14.266000+00:00,2021-06-11 20:59:59.883000+00:00,377,0.00028912212241440733,372,0.0017445111698179262,True,False,1
430,378,0.0005074479581655494,False,0.0028958651583016813,0.8368794326241135,282,2021-07-01 00:00:00.246000+00:00,2021-07-13 10:14:42.145000+00:00,378,0.0005074479581655494,379,0.0034033131164672306,False,False,0
431,378,0.0005880710338854283,False,0.0036367517605102803,0.705685618729097,299,2021-07-13 10:14:42.247000+00:00,2021-07-23 09:12:51.941000+00:00,378,0.0005880710338854283,385,0.0042248227943957085,False,False,0
432,378,0.0010987329188327365,False,0.0016431593687004397,0.4916387959866221,299,2021-07-23 09:12:52.555000+00:00,2021-07-30 20:59:58.215000+00:00,378,0.0010987329188327365,381,0.002741892287533176,True,False,1
433,379,0.0004857233603053284,False,0.01319431042862621,0.9256756756756757,296,2021-08-01 22:00:00.191000+00:00,2021-08-12 13:47:21.719000+00:00,379,0.0004857233603053284,380,0.013680033788931538,False,False,0
434,379,0.00034880169598195673,False,0.004239072216245168,0.8758389261744967,298,2021-08-12 13:47:21.819000+00:00,2021-08-24 18:20:13.817000+00:00,379,0.00034880169598195673,381,0.004587873912227125,True,False,1
435,379,0.0008473447542324502,False,0.0019474086606848851,0.6588628762541806,299,2021-08-24 18:20:17.109000+00:00,2021-08-31 23:59:59.185000+00:00,379,0.0008473447542324502,378,0.0027947534149173354,False,False,0
436,380,0.0011016921918920455,False,0.004387207874183086,0.6254180602006689,299,2021-09-19 23:00:00.098000+00:00,2021-09-28 06:42:18.343000+00:00,380,0.0011016921918920455,314,0.005488900066075131,False,False,0
437,379,0.0013613778118443036,False,0.003653592666897055,0.6370106761565836,281,2021-08-09 13:39:31.148000+00:00,2021-09-07 14:02:24.724000+00:00,379,0.0013613778118443036,380,0.005014970478741359,False,False,0
438,379,0.0013153186197063602,False,0.0009229601263040618,0.6146179401993356,301,2021-09-07 14:02:24.775000+00:00,2021-09-16 06:22:10.101000+00:00,379,0.0013153186197063602,381,0.002238278746010422,True,False,1
439,379,0.0005813167369056167,False,0.005588103429602959,0.893687707641196,301,2021-09-16 06:22:10.462000+00:00,2021-09-17 18:59:59.944000+00:00,379,0.0005813167369056167,370,0.006169420166508575,False,False,0
440,380,0.0002609639753971916,False,0.0025468930877101895,0.912751677852349,298,2021-10-01 00:00:00.064000+00:00,2021-10-11 13:38:18.415000+00:00,380,0.0002609639753971916,314,0.0028078570631073813,False,False,0
441,380,0.0004243225993833355,False,0.004548957235148971,0.8766666666666667,300,2021-10-11 13:38:18.465000+00:00,2021-10-20 14:11:55.066000+00:00,380,0.0004243225993833355,307,0.004973279834532306,False,False,0
442,380,0.0005403181347355617,True,0.0006500216714777786,0.745819397993311,299,2021-10-20 14:11:55.167000+00:00,2021-10-29 03:52:51.732000+00:00,380,0.0005403181347355617,382,0.0011903398062133403,False,False,0
443,380,0.0004178789082080621,False,0.0023236502212683357,0.9381443298969072,291,2021-10-29 03:52:51.782000+00:00,2021-10-31 23:59:59.385000+00:00,380,0.0004178789082080621,379,0.002741529129476398,False,False,0
444,381,0.0018815608692478816,False,0.001638817584686444,0.5880398671096345,301,2021-11-08 16:00:00.019000+00:00,2021-11-17 15:43:57.845000+00:00,381,0.0018815608692478816,375,0.0035203784539343257,True,False,2
445,381,0.00285345316160288,False,0.008154865211252388,0.36971830985915494,284,2021-11-17 15:43:57.946000+00:00,2021-11-26 17:21:43.011000+00:00,381,0.00285345316160288,385,0.011008318372855267,False,False,0
446,388,0.0036647223319199755,True,0.0007467677194186858,0.4930555555555556,144,2022-11-09 16:41:15.710000+00:00,2022-12-08 04:53:55.619000+00:00,388,0.0036647223319199755,381,0.004411490051338661,False,False,0
447,380,0.0008445892744179124,False,0.0019424846223720018,0.6046511627906976,301,2021-11-05 12:31:37.302000+00:00,2021-11-08 12:59:59.868000+00:00,380,0.0008445892744179124,381,0.002787073896789914,False,False,0
448,381,0.004977789889025911,False,0.001334650777210615,0.5833333333333334,300,2021-11-08 15:57:12.759000+00:00,2021-12-07 03:52:05.698000+00:00,381,0.004977789889025911,379,0.006312440666236526,True,False,1
449,381,0.0004020980292805172,False,0.004487239292286449,0.8355704697986577,298,2021-12-07 03:52:06.149000+00:00,2021-12-20 05:03:36.170000+00:00,381,0.0004020980292805172,380,0.004889337321566966,False,False,0
450,381,0.00036182650922721973,False,0.0013354168123155146,0.7959866220735786,299,2021-12-20 05:03:36.552000+00:00,2021-12-28 06:59:59.045000+00:00,381,0.00036182650922721973,379,0.0016972433215427345,True,False,1
451,382,0.0008994976817870875,False,0.005295380796087146,0.7993311036789298,299,2022-01-02 23:00:00.245000+00:00,2022-01-12 14:01:44.166000+00:00,382,0.0008994976817870875,371,0.006194878477874234,True,False,1
452,382,0.0009494588676447293,False,0.0027907837741371626,0.6276595744680851,282,2022-01-12 14:01:44.217000+00:00,2022-01-21 13:42:13.498000+00:00,382,0.0009494588676447293,306,0.003740242641781892,False,False,0
453,382,0.002712820137856775,False,0.0008501670649499996,0.4418604651162791,301,2022-01-21 13:42:13.599000+00:00,2022-01-31 14:35:48.171000+00:00,382,0.002712820137856775,375,0.0035629872028067745,True,False,1
454,382,0.00013981725848510526,False,0.005128156481461917,0.8272425249169435,301,2022-01-31 14:35:48.299000+00:00,2022-01-31 23:59:59.310000+00:00,382,0.00013981725848510526,375,0.0052679737399470225,False,False,0
455,383,0.0010230938913427835,False,0.003990959992771408,0.7738095238095238,252,2022-02-16 00:47:57.313000+00:00,2022-02-23 14:39:28.413000+00:00,383,0.0010230938913427835,373,0.005014053884114192,True,False,1
456,383,0.00807303371447698,False,0.003178402664113879,0.8322147651006712,298,2022-02-23 14:39:28.514000+00:00,2022-03-23 09:54:17.069000+00:00,383,0.00807303371447698,373,0.011251436378590858,False,False,0
457,382,0.0002339697422724432,False,0.0034150321618493388,0.9732441471571907,299,2022-02-01 16:51:30.590000+00:00,2022-02-10 12:14:06.711000+00:00,382,0.0002339697422724432,384,0.003649001904121782,True,False,1
458,382,0.0005081961444660289,False,0.002843907065734778,0.8825503355704698,298,2022-02-10 12:14:06.967000+00:00,2022-02-16 00:47:49.040000+00:00,382,0.0005081961444660289,374,0.003352103210200807,False,False,0
459,383,0.000658925462525886,False,0.00450077443475447,0.9269102990033222,301,2022-03-01 00:00:00.017000+00:00,2022-03-04 06:14:19.670000+00:00,383,0.000658925462525886,394,0.005159699897280356,False,False,0
460,383,0.00105187218591906,False,0.004116578203413451,0.9395973154362416,298,2022-03-04 06:14:19.721000+00:00,2022-03-09 08:30:31.172000+00:00,383,0.00105187218591906,396,0.005168450389332511,False,False,0
461,383,0.0006359604905359895,False,0.011849750582827636,0.8762541806020067,299,2022-03-09 08:30:31.273000+00:00,2022-03-16 15:35:17.472000+00:00,383,0.0006359604905359895,392,0.012485711073363626,False,False,0
462,383,0.002701465884006337,False,0.0026318763911537544,0.31438127090301005,299,2022-03-16 15:35:18.284000+00:00,2022-03-28 00:48:48.881000+00:00,383,0.002701465884006337,392,0.005333342275160091,True,False,1
463,383,0.0016650183098397978,False,0.0015631968332980176,0.6312292358803987,301,2022-03-28 00:48:48.988000+00:00,2022-03-31 23:59:55.487000+00:00,383,0.0016650183098397978,393,0.0032282151431378154,True,False,1
464,384,0.0003571780635935864,False,0.007655614788464032,0.9366666666666666,300,2022-04-06 17:50:42.297000+00:00,2022-04-14 14:36:43.586000+00:00,384,0.0003571780635935864,391,0.008012792852057618,True,False,1
465,384,0.0009802603512981216,False,0.0027165275896982796,0.6621621621621622,296,2022-04-14 14:36:43.854000+00:00,2022-04-25 11:25:52.546000+00:00,384,0.0009802603512981216,372,0.0036967879409964014,False,False,0
466,384,0.0016234837258432657,False,0.007516618556200115,0.8949152542372881,295,2022-04-25 11:25:52.728000+00:00,2022-05-21 01:48:41.056000+00:00,384,0.0016234837258432657,373,0.00914010228204338,True,False,1
467,383,0.0002512163609963703,False,0.0024340277275243585,0.9933554817275747,301,2022-04-01 08:45:54.183000+00:00,2022-04-06 17:50:41.033000+00:00,383,0.0002512163609963703,392,0.0026852440885207288,False,False,0
468,374,0.0113086222252917,True,0.0017149082011089518,0.3481781376518219,247,2020-11-25 15:22:49.015000+00:00,2020-12-24 08:25:21.718000+00:00,374,0.0113086222252917,385,0.013023530426400651,False,False,0
469,384,0.002530475050590574,False,0.005426100384074135,0.5317725752508361,299,2022-05-05 10:53:14.755000+00:00,2022-05-12 07:20:02.121000+00:00,384,0.002530475050590574,373,0.00795657543466471,False,False,0
470,384,0.0006813246122411311,False,0.005236276757006891,0.7674418604651163,301,2022-05-12 07:20:02.783000+00:00,2022-05-20 08:23:30.410000+00:00,384,0.0006813246122411311,382,0.005917601369248022,True,False,1
471,384,0.0013939108063177666,True,7.251691388896332e-05,0.5353535353535354,297,2022-05-20 08:23:30.679000+00:00,2022-05-26 10:53:28.458000+00:00,384,0.0013939108063177666,382,0.00146642772020673,False,False,0
472,385,0.0005413207486148368,False,0.002087508385961226,0.8729096989966555,299,2022-06-01 01:00:00.061000+00:00,2022-06-13 06:05:38.174000+00:00,385,0.0005413207486148368,375,0.002628829134576063,False,False,0
473,385,0.0006794373562997459,False,0.004044396516779358,0.9522058823529411,272,2022-06-13 06:05:38.225000+00:00,2022-06-21 09:03:44.566000+00:00,385,0.0006794373562997459,377,0.004723833873079103,True,False,1
474,385,0.000563223495463228,False,0.004148930253738562,0.7818791946308725,298,2022-06-21 09:03:44.957000+00:00,2022-06-30 01:08:16.451000+00:00,385,0.000563223495463228,375,0.004712153749201789,False,False,0
475,385,0.0006119737814208445,False,0.0018845049901364032,0.813953488372093,301,2022-06-30 01:08:16.596000+00:00,2022-06-30 23:59:57.544000+00:00,385,0.0006119737814208445,380,0.0024964787715572477,True,False,1
476,386,0.0007027018447450611,False,0.002853176937737483,0.7658862876254181,299,2022-07-15 03:56:16.441000+00:00,2022-07-25 14:29:09.650000+00:00,386,0.0007027018447450611,387,0.003555878782482544,False,False,0
477,380,0.006085535481569808,False,0.0026469718667871695,0.4577114427860697,201,2021-09-30 08:12:25.924000+00:00,2021-10-29 18:42:41.966000+00:00,380,0.006085535481569808,386,0.008732507348356977,False,False,0
478,385,0.0007418539433405738,False,0.0057377758353524275,0.8033333333333333,300,2022-07-05 07:56:38.496000+00:00,2022-07-13 12:15:33.045000+00:00,385,0.0007418539433405738,386,0.006479629778693001,False,False,0
479,375,0.0022076820067580614,True,0.000538323402266918,0.5714285714285714,301,2021-03-03 09:47:40.254000+00:00,2021-03-05 01:28:20.429000+00:00,375,0.0022076820067580614,385,0.0027460054090249794,False,False,0
480,386,0.00043690649494416094,False,0.002522955534870197,0.8461538461538461,299,2022-08-02 00:00:00.090000+00:00,2022-08-10 08:16:18.135000+00:00,386,0.00043690649494416094,381,0.002959862029814358,True,False,1
481,386,0.0007546909758139632,False,0.003924917295652436,0.7275747508305648,301,2022-08-10 08:16:18.628000+00:00,2022-08-19 12:02:53.424000+00:00,386,0.0007546909758139632,307,0.004679608271466399,False,False,0
482,386,0.0006906264549340497,False,0.006204112271043118,0.7575757575757576,297,2022-08-19 12:02:53.545000+00:00,2022-08-30 19:35:47.039000+00:00,386,0.0006906264549340497,385,0.006894738725977167,False,False,0
483,369,0.0003638209961915442,True,8.302332595816047e-05,0.9302325581395349,301,2020-05-07 17:48:23.463000+00:00,2020-05-08 22:12:35.088000+00:00,369,0.0003638209961915442,386,0.00044684432214970465,False,False,0
484,387,0.0015010844259243272,False,0.0011102210101600163,0.5756457564575646,271,2022-09-05 01:00:00.451000+00:00,2022-09-13 14:52:02.806000+00:00,387,0.0015010844259243272,376,0.0026113054360843435,True,False,1
485,387,0.0017155181984015925,False,0.00917858105837217,0.49666666666666665,300,2022-09-13 14:52:02.908000+00:00,2022-09-22 06:02:48.529000+00:00,387,0.0017155181984015925,316,0.010894099256773763,False,False,0
486,310,0.0024635228550786465,True,0.0005506597710998864,0.6814159292035398,226,2012-03-30 13:28:07.070000+00:00,2012-04-06 00:38:41.176000+00:00,310,0.0024635228550786465,387,0.003014182626178533,False,False,0
487,387,0.008845317506408209,False,0.006261839386326703,0.6706827309236948,249,2022-09-28 17:13:23.069000+00:00,2022-10-22 11:02:46.535000+00:00,387,0.008845317506408209,305,0.015107156892734912,False,False,0
488,307,0.0038004447357816466,True,0.00040542213251707794,0.460431654676259,139,2011-10-15 09:14:09.080000+00:00,2011-11-13 19:25:59.597000+00:00,307,0.0038004447357816466,316,0.0042058668682987245,False,False,0
489,387,0.00041385224978336,False,0.006971245399808526,0.9066666666666666,300,2022-10-03 15:09:03.807000+00:00,2022-10-11 00:02:37.955000+00:00,387,0.00041385224978336,369,0.007385097649591886,True,False,1
490,387,0.0008490779850376417,False,0.0041250419241327585,0.7792642140468228,299,2022-10-11 00:02:38.006000+00:00,2022-10-18 08:03:14.990000+00:00,387,0.0008490779850376417,315,0.0049741199091704,False,False,0
491,387,0.0017994492055122752,False,0.007812218867542761,0.6345514950166113,301,2022-10-18 08:03:15.363000+00:00,2022-10-21 20:59:56.648000+00:00,387,0.0017994492055122752,308,0.009611668073055036,False,False,0
492,388,0.0022313560025809223,False,0.00319234369595632,0.6933333333333334,300,2022-11-03 00:00:00.118000+00:00,2022-11-11 11:02:01.907000+00:00,388,0.0022313560025809223,369,0.0054236996985372425,False,False,0
493,388,0.0009292189237999262,False,0.004742407521825014,0.5652173913043478,299,2022-11-11 11:02:02.097000+00:00,2022-11-22 14:35:09.027000+00:00,388,0.0009292189237999262,307,0.0056716264456249405,True,False,1
494,388,0.001912793670116556,False,0.0041421352685590464,0.6853932584269663,267,2022-11-22 14:35:09.222000+00:00,2022-11-30 23:59:59.136000+00:00,388,0.001912793670116556,313,0.006054928938675603,False,False,0
495,389,0.0004237540005787917,False,0.004521927260308241,0.8666666666666667,300,2022-12-12 00:00:00.157000+00:00,2022-12-21 16:17:51.352000+00:00,389,0.0004237540005787917,371,0.004945681260887033,False,False,0
496,371,0.008246762809036067,True,0.0006715072301104845,0.44755244755244755,143,2020-07-09 21:27:40.125000+00:00,2020-08-12 05:59:37.692000+00:00,371,0.008246762809036067,382,0.008918270039146551,False,False,0
497,388,0.0003506831199197418,False,0.0018014178049169808,0.9501661129568106,301,2022-12-05 07:47:01.835000+00:00,2022-12-09 20:59:59.801000+00:00,388,0.0003506831199197418,376,0.0021521009248367225,True,False,1
498,384,0.00984230765380546,True,0.0006061172095928585,0.2938388625592417,211,2022-04-06 17:50:41.747000+00:00,2022-05-06 13:17:43.687000+00:00,384,0.00984230765380546,390,0.010448424863398318,False,False,0
499,389,0.0019224879996998065,False,0.0020102417258201955,0.5547445255474452,274,2023-01-10 02:31:41.788000+00:00,2023-01-20 00:34:29.843000+00:00,389,0.0019224879996998065,377,0.003932729725520002,True,False,1
500,389,0.0014347682425763094,True,0.00044611332555937887,0.44333333333333336,300,2023-01-20 00:34:29.893000+00:00,2023-01-30 00:07:24.200000+00:00,389,0.0014347682425763094,371,0.0018808815681356883,False,False,0
501,390,0.0006959978514455944,False,0.005866174605491541,0.8466666666666667,300,2023-02-01 00:00:00.179000+00:00,2023-02-10 13:15:50.497000+00:00,390,0.0006959978514455944,375,0.0065621724569371355,False,False,0
502,390,0.0007050669828679634,False,0.00234214979512039,0.7935943060498221,281,2023-02-10 13:15:50.598000+00:00,2023-02-22 20:56:57.284000+00:00,390,0.0007050669828679634,385,0.0030472167779883536,True,False,1
503,390,0.0016911838858906147,False,0.0010767645155026642,0.6086956521739131,299,2023-02-22 20:56:57.345000+00:00,2023-02-28 23:59:57.442000+00:00,390,0.0016911838858906147,375,0.002767948401393279,False,False,0
504,391,0.0026170874187886124,False,0.006820218292392578,0.45302013422818793,298,2023-03-20 17:10:13.387000+00:00,2023-03-27 16:04:04.942000+00:00,391,0.0026170874187886124,384,0.00943730571118119,True,False,1
505,372,0.026290841119626266,True,0.0002669420852007415,0.21138211382113822,246,2020-08-25 04:11:06.369000+00:00,2020-09-19 19:56:00.207000+00:00,372,0.026290841119626266,392,0.026557783204827008,False,False,0
506,390,0.0006117629800047339,False,0.00975605095385137,0.826530612244898,294,2023-03-03 14:46:11.686000+00:00,2023-03-14 18:27:01.859000+00:00,390,0.0006117629800047339,374,0.010367813933856104,True,False,1
507,390,0.0013841192299893167,False,0.0022367620737852732,0.8120805369127517,298,2023-03-14 18:27:01.986000+00:00,2023-03-20 14:29:56.971000+00:00,390,0.0013841192299893167,371,0.00362088130377459,False,False,0
508,390,0.0002759058206685633,False,0.0012816202538422933,0.9368770764119602,301,2023-03-20 14:29:57.072000+00:00,2023-03-20 17:10:12.477000+00:00,390,0.0002759058206685633,371,0.0015575260745108567,False,False,0
509,391,0.0004921484159128131,False,0.007209311727345413,0.9730639730639731,297,2023-04-02 22:00:01.103000+00:00,2023-04-14 12:44:33.153000+00:00,391,0.0004921484159128131,395,0.007701460143258227,False,False,0
510,391,0.0005833275238150838,False,0.007436007121386523,0.8060200668896321,299,2023-04-14 12:44:33.204000+00:00,2023-04-26 17:15:22.844000+00:00,391,0.0005833275238150838,397,0.008019334645201607,True,False,1
511,391,0.00033255678185070556,False,0.015223969018221761,0.8952702702702703,296,2023-04-26 17:15:22.946000+00:00,2023-04-30 23:59:57.738000+00:00,391,0.00033255678185070556,392,0.015556525800072466,False,False,0
512,392,0.0023594169342012997,False,0.00979950621888571,0.45,300,2023-05-09 10:13:00.088000+00:00,2023-05-17 13:51:43.583000+00:00,392,0.0023594169342012997,396,0.012158923153087009,False,False,0
513,392,0.0026125837849726844,False,0.0018670867248265078,0.3157894736842105,285,2023-05-17 13:51:43.634000+00:00,2023-05-29 12:44:43.697000+00:00,392,0.0026125837849726844,372,0.004479670509799192,True,False,1
514,391,0.00568683123746419,False,0.008774629538823842,0.48986486486486486,296,2023-04-09 19:41:56.803000+00:00,2023-05-08 12:16:22.642000+00:00,391,0.00568683123746419,395,0.014461460776288031,True,False,1
515,391,0.0007422105751585137,False,0.0034830354708110358,0.42524916943521596,301,2023-05-08 12:16:23.531000+00:00,2023-05-09 10:12:58.239000+00:00,391,0.0007422105751585137,396,0.0042252460459695496,False,False,0
516,393,0.002693297138009868,False,0.00679155230251547,0.3535714285714286,280,2023-06-28 03:15:47.517000+00:00,2023-07-28 17:13:37.507000+00:00,393,0.002693297138009868,383,0.009484849440525338,True,False,1
517,392,0.0007471399132003576,False,0.004175852793361857,0.8469750889679716,281,2023-06-09 00:10:50.262000+00:00,2023-06-22 15:30:57.047000+00:00,392,0.0007471399132003576,393,0.004922992706562214,False,False,0
518,392,0.0007255668378268719,True,0.00014524054661142153,0.6020066889632107,299,2023-06-22 15:30:57.098000+00:00,2023-06-28 03:15:46.796000+00:00,392,0.0007255668378268719,383,0.0008708073844382934,False,False,0
519,393,0.0008421997757092843,False,0.0035113171165711545,0.7985347985347986,273,2023-07-02 22:00:00.401000+00:00,2023-07-14 16:14:49.486000+00:00,393,0.0008421997757092843,383,0.004353516892280439,False,False,0
520,393,0.0018338164984701784,False,0.0011236517320949602,0.5317725752508361,299,2023-07-14 16:14:49.537000+00:00,2023-07-28 15:42:42.430000+00:00,393,0.0018338164984701784,392,0.0029574682305651386,True,False,1
521,393,0.0003740461598779828,False,0.0013963057849041233,0.9377162629757786,289,2023-07-28 15:42:42.532000+00:00,2023-07-31 23:59:51.747000+00:00,393,0.0003740461598779828,395,0.0017703519447821062,True,False,1
522,394,0.0020934067919082156,False,0.001495522528648764,0.4666666666666667,300,2023-08-16 22:00:00.172000+00:00,2023-09-21 17:27:05.465000+00:00,394,0.0020934067919082156,393,0.0035889293205569796,True,False,1
523,393,0.00033438870159231465,False,0.003976054814866779,0.7966666666666666,300,2023-08-03 00:24:18.430000+00:00,2023-08-16 19:59:59.960000+00:00,393,0.00033438870159231465,392,0.004310443516459093,False,False,0
524,394,0.0007180499794234118,False,0.01133765031639657,0.6306620209059234,287,2023-09-01 00:00:00.073000+00:00,2023-09-21 23:12:38.556000+00:00,394,0.0007180499794234118,372,0.012055700295819982,False,False,0
525,394,0.0025563062061660633,False,0.0012285778883246033,0.38666666666666666,300,2023-09-21 23:12:43.332000+00:00,2023-09-29 20:59:58.184000+00:00,394,0.0025563062061660633,377,0.0037848840944906667,True,False,1
